display_name,ValorBaixa,DtLancamento,IdFilial
Interlomas,"30,00",2026-02-23,3
Interlomas,"30,00",2026-02-23,3
Cuernavaca,"35,00",2026-02-23,5
Interlomas,"35,00",2026-02-23,3
Interlomas,"35,00",2026-02-23,3
Interlomas,"70,00",2026-02-23,3
Cuernavaca,"999,00",2026-02-23,5
Cuernavaca,"60,00",2026-02-23,5
Cuernavaca,"35,00",2026-02-23,5
Euroten Santa Fe,"45,00",2026-02-23,1
Cuernavaca,"35,00",2026-02-23,5
Cuernavaca,"30,00",2026-02-23,5
Cuernavaca,"40,00",2026-02-23,5
Parque Duraznos,"104,99",2026-02-23,11
Interlomas,"2.758,62",2026-02-24,3
Landmark,"1.440,00",2026-02-24,9
Landmark,"1.599,99",2026-02-24,9
Landmark,"1.599,99",2026-02-24,9
Sao Paulo,"1.599,99",2026-02-27,2
Sao Paulo,"1.599,99",2026-02-27,2
Sao Paulo,"1.599,99",2026-02-27,2
Landmark,"35,00",2026-02-27,9
Interlomas,"1.440,00",2026-02-27,3
Euroten Santa Fe,"69,99",2026-02-27,1
Landmark,"1.599,99",2026-02-27,9
Sao Paulo,"69,99",2026-02-27,2
Cuernavaca,"338,97",2026-02-27,5
Cuernavaca,"40,00",2026-02-27,5
Cuernavaca,"50,00",2026-02-27,5
Sao Paulo,"1.599,99",2026-02-27,2
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Interlomas,"350,00",2026-02-27,3
Sao Paulo,"80,00",2026-02-27,2
Euroten Santa Fe,"35,00",2026-02-27,1
Landmark,"35,00",2026-02-27,9
Euroten Santa Fe,"45,00",2026-02-27,1
Euroten Santa Fe,"94,99",2026-02-27,1
Euroten Santa Fe,"1.599,99",2026-02-27,1
Euroten Santa Fe,"1.599,99",2026-02-27,1
Euroten Santa Fe,"1.599,99",2026-02-27,1
Euroten Santa Fe,"1.599,99",2026-02-27,1
Euroten Santa Fe,"1.599,99",2026-02-27,1
Euroten Santa Fe,"1.299,00",2026-02-27,1
Euroten Santa Fe,"1.599,99",2026-02-27,1
Landmark,"1.599,99",2026-02-25,9
Landmark,"1.599,99",2026-02-25,9
Cuernavaca,"999,00",2026-02-25,5
Interlomas,"35,00",2026-02-25,3
Sao Paulo,"69,99",2026-02-25,2
Sao Paulo,"35,00",2026-02-25,2
Euroten Santa Fe,"1.440,00",2026-02-25,1
Sao Paulo,"1.599,99",2026-02-25,2
Sao Paulo,"1,00",2026-02-25,2
Landmark,"1,00",2026-02-25,9
Landmark,"40,00",2026-02-25,9
Landmark,"40,00",2026-02-25,9
Parque Duraznos,"45,00",2026-02-25,11
Sao Paulo,"1.299,00",2026-02-25,2
Parque Duraznos,"89,99",2026-02-25,11
Landmark,"69,99",2026-02-25,9
Landmark,"40,00",2026-02-25,9
Landmark,"40,00",2026-02-25,9
Interlomas,"35,00",2026-02-25,3
Landmark,"2.598,00",2026-02-25,9
Cuernavaca,"999,00",2026-02-25,5
Cuernavaca,"999,00",2026-02-25,5
Parque Duraznos,"40,00",2026-02-25,11
Cuernavaca,"75,00",2026-02-25,5
Sao Paulo,"35,00",2026-02-25,2
Sao Paulo,"1.440,00",2026-02-25,2
Sao Paulo,"45,00",2026-02-25,2
Cuernavaca,"35,00",2026-02-25,5
Cuernavaca,"999,00",2026-02-25,5
Cuernavaca,"999,00",2026-02-25,5
Sao Paulo,"1.600,00",2026-02-25,2
Interlomas,"79,99",2026-02-25,3
Interlomas,"89,99",2026-02-25,3
Cuernavaca,"999,00",2026-02-25,5
Landmark,"1.440,00",2026-02-25,9
Cuernavaca,"999,00",2026-02-25,5
Cuernavaca,"40,00",2026-02-25,5
Interlomas,"119,99",2026-02-27,3
Cuernavaca,"3.289,00",2026-02-27,5
Sao Paulo,"1.600,00",2026-02-27,2
Cuernavaca,"45,00",2026-02-27,5
Cuernavaca,"30,00",2026-02-27,5
Landmark,"40,00",2026-02-27,9
Cuernavaca,"999,00",2026-02-27,5
Landmark,"35,00",2026-02-27,9
Landmark,"35,00",2026-02-27,9
Landmark,"40,00",2026-02-27,9
Landmark,"35,00",2026-02-27,9
Cuernavaca,"999,00",2026-02-27,5
Landmark,"35,00",2026-02-27,9
Landmark,"35,00",2026-02-27,9
Sao Paulo,"1.299,00",2026-02-27,2
Interlomas,"30,00",2026-02-27,3
Cuernavaca,"999,00",2026-02-27,5
Interlomas,"35,00",2026-02-27,3
Parque Duraznos,"45,00",2026-02-27,11
Landmark,"40,00",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Cuernavaca,"999,00",2026-02-27,5
Sao Paulo,"35,00",2026-02-27,2
Sao Paulo,"134,99",2026-02-27,2
Landmark,"1.299,00",2026-02-27,9
Landmark,"40,00",2026-02-27,9
Interlomas,"89,99",2026-02-27,3
Sao Paulo,"45,00",2026-02-27,2
Interlomas,"80,00",2026-02-27,3
Sao Paulo,"1.599,99",2026-02-27,2
Interlomas,"40,00",2026-02-27,3
Sao Paulo,"30,00",2026-02-27,2
Cuernavaca,"40,00",2026-02-27,5
Sao Paulo,"45,00",2026-02-27,2
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.440,00",2026-02-28,9
Landmark,"1.599,99",2026-02-28,9
Landmark,"1.440,00",2026-02-28,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.299,00",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.299,00",2026-02-27,9
Landmark,"1.299,00",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Parque Duraznos,"1.599,99",2026-02-27,11
Parque Duraznos,"1.599,99",2026-02-27,11
Parque Duraznos,"1.599,99",2026-02-27,11
Cuernavaca,"60,34",2026-02-27,5
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"1.299,00",2026-02-27,3
Interlomas,"1.299,00",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"1.440,00",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"1.440,00",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Landmark,"35,00",2026-02-27,9
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"999,00",2026-02-27,5
Interlomas,"40,00",2026-02-27,3
Landmark,"1.599,99",2026-02-27,9
Interlomas,"40,00",2026-02-27,3
Landmark,"104,99",2026-02-27,9
Euroten Santa Fe,"79,99",2026-02-27,1
Sao Paulo,"1.299,00",2026-02-27,2
Cuernavaca,"999,00",2026-02-27,5
Sao Paulo,"40,00",2026-02-27,2
Sao Paulo,"35,00",2026-02-27,2
Landmark,"35,00",2026-02-27,9
Landmark,"35,00",2026-02-27,9
Cuernavaca,"35,00",2026-02-27,5
Sao Paulo,"1.299,00",2026-02-27,2
Landmark,"45,00",2026-02-27,9
Parque Duraznos,"35,00",2026-02-27,11
Cuernavaca,"999,00",2026-02-27,5
Interlomas,"1.440,00",2026-02-27,3
Cuernavaca,"90,00",2026-02-27,5
Interlomas,"40,00",2026-02-27,3
Interlomas,"1.599,99",2026-02-27,3
Landmark,"35,00",2026-02-27,9
Sao Paulo,"70,00",2026-02-27,2
Interlomas,"1.599,99",2026-02-27,3
Cuernavaca,"40,00",2026-02-27,5
Interlomas,"1.599,99",2026-02-27,3
Interlomas,"30,00",2026-02-27,3
Cuernavaca,"99,99",2026-02-27,5
Interlomas,"1.299,00",2026-02-27,3
Cuernavaca,"40,00",2026-02-27,5
Interlomas,"1.599,99",2026-02-27,3
Cuernavaca,"999,00",2026-02-27,5
Interlomas,"1.599,99",2026-02-27,3
Cuernavaca,"89,99",2026-02-27,5
Cuernavaca,"30,00",2026-02-27,5
Euroten Santa Fe,"1.440,00",2026-02-27,1
Interlomas,"1.440,00",2026-02-27,3
Euroten Santa Fe,"1.599,99",2026-02-27,1
Interlomas,"1.440,00",2026-02-27,3
Cuernavaca,"999,00",2026-02-27,5
Cuernavaca,"35,00",2026-02-27,5
Cuernavaca,"35,00",2026-02-27,5
Euroten Santa Fe,"1.299,00",2026-02-28,1
Cuernavaca,"91,99",2026-02-28,5
Interlomas,"100,00",2026-02-28,3
Interlomas,"30,00",2026-02-28,3
Sao Paulo,"1.599,99",2026-02-28,2
Sao Paulo,"40,00",2026-02-28,2
Interlomas,"1.599,99",2026-02-28,3
Sao Paulo,"40,00",2026-02-28,2
Sao Paulo,"40,00",2026-02-28,2
Sao Paulo,"35,00",2026-02-28,2
Cuernavaca,"60,34",2026-02-28,5
Cuernavaca,"30,00",2026-02-28,5
Cuernavaca,"50,00",2026-02-28,5
Cuernavaca,"91,99",2026-02-28,5
Cuernavaca,"79,99",2026-02-28,5
Sao Paulo,"40,00",2026-02-28,2
Cuernavaca,"1.998,00",2026-02-28,5
Cuernavaca,"1.998,00",2026-02-28,5
Interlomas,"1.299,00",2026-02-28,3
Landmark,"1.599,99",2026-02-28,9
Cuernavaca,"40,00",2026-02-28,5
Sao Paulo,"35,00",2026-02-28,2
Sao Paulo,"45,00",2026-02-28,2
Interlomas,"35,00",2026-02-28,3
Landmark,"1.600,00",2026-02-28,9
Cuernavaca,"999,00",2026-02-26,5
Cuernavaca,"999,00",2026-02-26,5
Cuernavaca,"999,00",2026-02-26,5
Euroten Santa Fe,"1.600,00",2026-02-26,1
Euroten Santa Fe,"1.599,99",2026-02-26,1
Euroten Santa Fe,"1.599,99",2026-02-26,1
Euroten Santa Fe,"1.599,99",2026-02-26,1
Euroten Santa Fe,"1.599,99",2026-02-26,1
Euroten Santa Fe,"1.599,99",2026-02-26,1
Euroten Santa Fe,"1.599,99",2026-02-26,1
Euroten Santa Fe,"1.299,00",2026-02-26,1
Euroten Santa Fe,"1.599,99",2026-02-26,1
Euroten Santa Fe,"1.299,00",2026-02-26,1
Landmark,"1.599,99",2026-02-26,9
Landmark,"1.599,99",2026-02-26,9
Sao Paulo,"1.299,00",2026-02-26,2
Parque Duraznos,"80,00",2026-02-26,11
Sao Paulo,"1.599,99",2026-02-26,2
Interlomas,"1.599,99",2026-02-26,3
Euroten Santa Fe,"79,99",2026-02-26,1
Euroten Santa Fe,"79,99",2026-02-26,1
Euroten Santa Fe,"40,00",2026-02-26,1
Interlomas,"70,00",2026-02-26,3
Cuernavaca,"70,00",2026-02-26,5
Sao Paulo,"1.599,99",2026-02-26,2
Cuernavaca,"999,00",2026-02-26,5
Cuernavaca,"35,00",2026-02-26,5
Sao Paulo,"40,00",2026-02-26,2
Interlomas,"80,00",2026-02-26,3
Interlomas,"1.599,99",2026-02-26,3
Sao Paulo,"1.599,99",2026-02-26,2
Interlomas,"70,00",2026-02-26,3
Interlomas,"121,99",2026-02-26,3
Interlomas,"45,00",2026-02-26,3
Landmark,"229,98",2026-02-26,9
Landmark,"45,00",2026-02-26,9
Parque Duraznos,"1.599,99",2026-02-26,11
Landmark,"40,00",2026-02-26,9
Landmark,"1.599,99",2026-02-26,9
Sao Paulo,"1.440,00",2026-02-26,2
Cuernavaca,"2,33",2026-02-26,5
Cuernavaca,"80,00",2026-02-26,5
Cuernavaca,"30,00",2026-02-26,5
Sao Paulo,"35,00",2026-02-26,2
Interlomas,"35,00",2026-02-26,3
Cuernavaca,"999,00",2026-02-26,5
Landmark,"1.599,99",2026-02-27,9
Landmark,"1.599,99",2026-02-27,9
Parque Duraznos,"89,99",2026-02-11,11
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"1.299,00",2026-03-19,2
Sao Paulo,"1.599,99",2026-03-19,2
Landmark,"1.599,99",2026-03-19,9
Cuernavaca,"999,00",2026-03-19,5
Cuernavaca,"999,00",2026-03-19,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Cuernavaca,"999,00",2026-03-27,5
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"1.440,00",2026-03-16,2
Landmark,"1.440,00",2026-03-16,9
Landmark,"1.599,99",2026-03-16,9
Landmark,"1.599,99",2026-03-16,9
Landmark,"1.599,99",2026-03-16,9
Landmark,"1.599,99",2026-03-16,9
Landmark,"1.599,99",2026-03-16,9
Interlomas,"1.599,99",2026-03-16,3
Interlomas,"1.599,99",2026-03-16,3
Interlomas,"1.599,99",2026-03-16,3
Cuernavaca,"999,00",2026-03-16,5
Cuernavaca,"999,00",2026-03-16,5
Cuernavaca,"999,00",2026-03-16,5
Cuernavaca,"999,00",2026-03-16,5
Cuernavaca,"999,00",2026-03-16,5
Cuernavaca,"999,00",2026-03-16,5
Cuernavaca,"999,00",2026-03-16,5
Euroten Santa Fe,"1.599,99",2026-03-16,1
Euroten Santa Fe,"1.599,99",2026-03-16,1
Sao Paulo,"1.440,00",2026-03-16,2
Sao Paulo,"1.599,99",2026-03-16,2
Sao Paulo,"35,00",2026-03-16,2
Sao Paulo,"35,00",2026-03-16,2
Euroten Santa Fe,"1.599,99",2026-03-16,1
Cuernavaca,"999,00",2026-03-16,5
Landmark,"1.440,00",2026-03-16,9
Interlomas,"1.599,99",2026-03-16,3
Euroten Santa Fe,"30,00",2026-03-16,1
Interlomas,"35,00",2026-03-16,3
Interlomas,"70,00",2026-03-16,3
Euroten Santa Fe,"40,00",2026-03-16,1
Landmark,"1.599,99",2026-03-16,9
Sao Paulo,"69,99",2026-03-16,2
Cuernavaca,"899,00",2026-03-16,5
Interlomas,"40,00",2026-03-16,3
Euroten Santa Fe,"1.440,00",2026-03-19,1
Euroten Santa Fe,"1.299,00",2026-03-19,1
Interlomas,"35,00",2026-03-19,3
Interlomas,"40,00",2026-03-19,3
Interlomas,"40,00",2026-03-19,3
Interlomas,"30,00",2026-03-19,3
Landmark,"35,00",2026-03-19,9
Euroten Santa Fe,"114,99",2026-03-19,1
Cuernavaca,"40,00",2026-03-19,5
Cuernavaca,"999,00",2026-03-19,5
Interlomas,"1.599,99",2026-03-19,3
Cuernavaca,"999,00",2026-03-19,5
Euroten Santa Fe,"1.299,00",2026-03-19,1
Landmark,"1.600,00",2026-03-19,9
Sao Paulo,"1.600,00",2026-03-19,2
Cuernavaca,"899,00",2026-03-19,5
Interlomas,"1.299,00",2026-03-19,3
Interlomas,"45,00",2026-03-19,3
Euroten Santa Fe,"79,99",2026-03-19,1
Cuernavaca,"999,00",2026-03-19,5
Cuernavaca,"35,00",2026-03-19,5
Cuernavaca,"35,00",2026-03-19,5
Cuernavaca,"999,00",2026-03-19,5
Euroten Santa Fe,"79,99",2026-03-19,1
Landmark,"1.599,99",2026-03-19,9
Euroten Santa Fe,"70,00",2026-03-19,1
Euroten Santa Fe,"1.299,00",2026-03-19,1
Sao Paulo,"1.599,99",2026-03-19,2
Euroten Santa Fe,"35,00",2026-03-19,1
Euroten Santa Fe,"35,00",2026-03-19,1
Sao Paulo,"1.599,99",2026-03-19,2
Sao Paulo,"40,00",2026-03-19,2
Landmark,"1.599,99",2026-03-22,9
Landmark,"1.250,83",2026-03-22,9
Landmark,"1.440,00",2026-03-22,9
Landmark,"1.599,99",2026-03-22,9
Landmark,"1.250,83",2026-03-22,9
Landmark,"1.599,99",2026-03-22,9
Cuernavaca,"69,99",2026-03-22,5
Sao Paulo,"1.599,99",2026-03-22,2
Cuernavaca,"999,00",2026-03-22,5
Cuernavaca,"35,00",2026-03-22,5
Cuernavaca,"30,00",2026-03-22,5
Landmark,"1.599,99",2026-03-22,9
Interlomas,"200,00",2026-03-22,3
Sao Paulo,"1.599,99",2026-03-22,2
Cuernavaca,"209,98",2026-03-22,5
Landmark,"1.599,99",2026-03-22,9
Sao Paulo,"350,00",2026-03-22,2
Sao Paulo,"1.600,00",2026-03-22,2
Cuernavaca,"45,00",2026-03-22,5
Cuernavaca,"999,00",2026-03-22,5
Interlomas,"159,99",2026-03-22,3
Sao Paulo,"1.299,00",2026-03-22,2
Interlomas,"89,99",2026-03-22,3
Sao Paulo,"91,99",2026-03-22,2
Interlomas,"35,00",2026-03-22,3
Sao Paulo,"79,99",2026-03-22,2
Interlomas,"45,00",2026-03-22,3
Sao Paulo,"35,00",2026-03-22,2
Sao Paulo,"35,00",2026-03-22,2
Sao Paulo,"35,00",2026-03-22,2
Interlomas,"40,00",2026-03-22,3
Landmark,"64,99",2026-03-22,9
Landmark,"35,00",2026-03-22,9
Landmark,"74,99",2026-03-22,9
Interlomas,"35,00",2026-03-22,3
Landmark,"149,99",2026-03-22,9
Euroten Santa Fe,"81,99",2026-03-22,1
Landmark,"1.599,99",2026-03-22,9
Cuernavaca,"999,00",2026-03-22,5
Cuernavaca,"999,00",2026-03-22,5
Interlomas,"1.599,99",2026-03-22,3
Euroten Santa Fe,"1.299,00",2026-03-24,1
Euroten Santa Fe,"1.299,00",2026-03-24,1
Euroten Santa Fe,"1.440,00",2026-03-24,1
Cuernavaca,"999,00",2026-03-24,5
Euroten Santa Fe,"2.598,00",2026-03-24,1
Landmark,"1.599,99",2026-03-24,9
Sao Paulo,"1.299,00",2026-03-24,2
Cuernavaca,"999,00",2026-03-24,5
Cuernavaca,"999,00",2026-03-24,5
Sao Paulo,"1.599,99",2026-03-24,2
Sao Paulo,"1.599,99",2026-03-24,2
Sao Paulo,"35,00",2026-03-24,2
Euroten Santa Fe,"35,00",2026-03-24,1
Sao Paulo,"40,00",2026-03-24,2
Euroten Santa Fe,"35,00",2026-03-24,1
Sao Paulo,"1.599,99",2026-03-24,2
Euroten Santa Fe,"81,99",2026-03-24,1
Euroten Santa Fe,"109,99",2026-03-24,1
Landmark,"35,00",2026-03-24,9
Landmark,"35,00",2026-03-24,9
Euroten Santa Fe,"79,99",2026-03-24,1
Interlomas,"40,00",2026-03-24,3
Cuernavaca,"999,00",2026-03-24,5
Interlomas,"45,00",2026-03-24,3
Cuernavaca,"40,00",2026-03-24,5
Cuernavaca,"999,00",2026-03-24,5
Sao Paulo,"1.440,00",2026-03-24,2
Cuernavaca,"35,00",2026-03-24,5
Landmark,"1.599,99",2026-03-24,9
Interlomas,"35,00",2026-03-24,3
Interlomas,"70,00",2026-03-24,3
Interlomas,"35,00",2026-03-24,3
Cuernavaca,"999,00",2026-03-24,5
Euroten Santa Fe,"89,99",2026-03-24,1
Euroten Santa Fe,"69,99",2026-03-24,1
Cuernavaca,"80,00",2026-03-24,5
Landmark,"30,00",2026-03-24,9
Landmark,"35,00",2026-03-24,9
Parque Duraznos,"89,99",2026-03-24,11
Sao Paulo,"40,00",2026-03-24,2
Landmark,"35,00",2026-03-24,9
Sao Paulo,"40,00",2026-03-24,2
Landmark,"350,00",2026-03-24,9
Sao Paulo,"35,00",2026-03-24,2
Landmark,"350,00",2026-03-24,9
Cuernavaca,"35,00",2026-03-24,5
Landmark,"1.599,99",2026-03-24,9
Sao Paulo,"35,00",2026-03-24,2
Sao Paulo,"1.440,00",2026-03-25,2
Sao Paulo,"1.599,99",2026-03-25,2
Sao Paulo,"1.440,00",2026-03-25,2
Sao Paulo,"1.599,99",2026-03-25,2
Sao Paulo,"1.599,99",2026-03-25,2
Sao Paulo,"1.599,99",2026-03-25,2
Sao Paulo,"1.299,00",2026-03-25,2
Sao Paulo,"1.599,99",2026-03-25,2
Sao Paulo,"1.440,00",2026-03-25,2
Sao Paulo,"1.599,99",2026-03-25,2
Landmark,"1.599,99",2026-03-25,9
Landmark,"1.599,99",2026-03-25,9
Landmark,"1.440,00",2026-03-25,9
Landmark,"1.599,99",2026-03-25,9
Landmark,"1.599,99",2026-03-25,9
Landmark,"1.599,99",2026-03-25,9
Landmark,"1.599,99",2026-03-25,9
Landmark,"1.299,00",2026-03-25,9
Landmark,"1.599,99",2026-03-25,9
Interlomas,"1.599,99",2026-03-25,3
Interlomas,"1.599,99",2026-03-25,3
Interlomas,"35,00",2026-03-16,3
Euroten Santa Fe,"1.299,00",2026-03-16,1
Euroten Santa Fe,"70,00",2026-03-16,1
Sao Paulo,"35,00",2026-03-16,2
Interlomas,"30,00",2026-03-16,3
Euroten Santa Fe,"35,00",2026-03-16,1
Sao Paulo,"1.440,00",2026-03-16,2
Interlomas,"45,00",2026-03-16,3
Sao Paulo,"89,99",2026-03-16,2
Sao Paulo,"35,00",2026-03-16,2
Interlomas,"79,99",2026-03-16,3
Interlomas,"30,00",2026-03-16,3
Landmark,"1.599,99",2026-03-16,9
Landmark,"129,99",2026-03-16,9
Parque Duraznos,"1.599,99",2026-03-16,11
Interlomas,"30,00",2026-03-16,3
Sao Paulo,"35,00",2026-03-16,2
Interlomas,"79,99",2026-03-16,3
Interlomas,"30,00",2026-03-16,3
Interlomas,"1.299,00",2026-03-16,3
Interlomas,"1.299,00",2026-03-16,3
Landmark,"35,00",2026-03-16,9
Landmark,"35,00",2026-03-16,9
Interlomas,"114,99",2026-03-16,3
Cuernavaca,"999,00",2026-03-16,5
Sao Paulo,"40,00",2026-03-16,2
Parque Duraznos,"35,00",2026-03-16,11
Parque Duraznos,"35,00",2026-03-16,11
Parque Duraznos,"35,00",2026-03-16,11
Sao Paulo,"35,00",2026-03-16,2
Landmark,"35,00",2026-03-16,9
Landmark,"40,00",2026-03-16,9
Cuernavaca,"30,00",2026-03-16,5
Cuernavaca,"40,00",2026-03-16,5
Cuernavaca,"69,99",2026-03-16,5
Interlomas,"1.299,00",2026-03-16,3
Landmark,"79,99",2026-03-16,9
Cuernavaca,"79,99",2026-03-16,5
Cuernavaca,"45,00",2026-03-16,5
Interlomas,"3.199,98",2026-03-16,3
Interlomas,"70,00",2026-03-16,3
Interlomas,"1.299,00",2026-03-16,3
Landmark,"1.599,99",2026-03-16,9
Landmark,"1.599,99",2026-03-16,9
Sao Paulo,"1.299,00",2026-03-16,2
Landmark,"1.599,99",2026-03-16,9
Landmark,"1.599,99",2026-03-16,9
Cuernavaca,"40,00",2026-03-24,5
Cuernavaca,"70,00",2026-03-24,5
Landmark,"159,99",2026-03-24,9
Landmark,"79,99",2026-03-24,9
Cuernavaca,"134,99",2026-03-24,5
Cuernavaca,"45,00",2026-03-24,5
Sao Paulo,"40,00",2026-03-24,2
Cuernavaca,"50,00",2026-03-24,5
Interlomas,"45,00",2026-03-24,3
Cuernavaca,"40,00",2026-03-24,5
Interlomas,"40,00",2026-03-24,3
Cuernavaca,"999,00",2026-03-24,5
Interlomas,"35,00",2026-03-24,3
Cuernavaca,"75,00",2026-03-24,5
Euroten Santa Fe,"40,00",2026-03-24,1
Euroten Santa Fe,"29,99",2026-03-24,1
